Código Dane municipio|Desagregación cultivo|Producción (t)
76054|Frijol|85,9
76054|Granadilla|0,0
76054|Limón Mandarino|0,0
76054|Limón Tahití|24,095373189999997
76054|Lulo|73,5
76054|Mandarina Arrayana y/o Oneco|30,449668680000002
76054|Maíz amarillo tecnificado|48,75
76054|Maíz amarillo tradicional|60,1
76054|Naranja Valencia|142,995090658
76054|Pimentón|21,7
76054|Plátano consumo interno|31302,0
76054|Tomate|797,5
76054|Yuca consumo en fresco|0,0
76100|Aguacate Hass|83288,0
76100|Ahuyama|4800,0
76100|Ají|2464,0
76100|Arracacha|5544,0
76100|Arveja|81,3084112149532
76100|Banano consumo interno|27421,0
76100|Cacao|445,4
76100|Café|2827,5366
76100|Caña de azúcar|198360,0
76100|Caña panelera|31104,0
76100|Cebolla de bulbo|56,0
76100|Chontaduro|96,0
76100|Durazno o albaricoque|108,0
76100|Frijol|375,0
76100|Granadilla|432,0
76100|Guanábana|239,04000000000002
76100|Guayaba|560,0
76100|Habichuela|675,0
76100|Limón Tahití|2309,52386222
76100|Lulo|9270,0
76100|Mango demás variedades|60,0
76100|Maracuyá|2850,0
76100|Maíz amarillo tecnificado|616,0
76100|Maíz amarillo tradicional|1010,0
76100|Maíz blanco tecnificado|420,0
76100|Maíz blanco tradicional|190,0
76100|Melón|7139,0
76100|Mora|144,01
76100|Papaya demás variedades|1161,0
76100|Patilla|1540,0
76100|Pepino cohombro|1392,0
76100|Pimentón|10160,0
76100|Pitahaya|180,0
76100|Piña demás variedades|480,0
76100|Plátano consumo interno|18668,0
76100|Sacha inchi|12,0
76100|Sábila|250,0
76100|Tomate|4592,0
76100|Tomate de árbol|210,0
76100|Uva|1456,0
76100|Yuca consumo en fresco|6625,0
76109|Arroz secano manual|271,15
76109|Banano consumo interno|5859,0
76109|Borojó|7934,0
76109|Cacao|180,75
76109|Caña panelera|16808,0
76109|Chontaduro|13185,0
76109|Cimarrón|67,2
76109|Coco|557,0
76109|Guayaba|279,0
76109|Malanga, achín, yota, papa china, bore|2259,0
76109|Maíz amarillo tradicional|301,4915254237288
76109|Maíz blanco tradicional|128,0
76109|Piña demás variedades|49,0
76109|Plátano consumo interno|1173,0
76109|Yuca consumo en fresco|525,0
76111|Aguacate demás variedades|112,0
76111|Ají|15,0
76111|Algodón|30,0
76111|Arracacha|296,0
76111|Arveja|59,6
76111|Banano consumo interno|8270,0
76111|Cacao|4,0
76111|Café|1523,9468
76111|Caña de azúcar|2806520,0
76111|Caña panelera|3850,0
76111|Cebolla de rama|850,0
76111|Cilantro|53,0
76111|Curuba|184,0
76111|Fresa|207,0
76111|Frijol|119,1895104895105
76111|Granadilla|759,98
76111|Guayaba|95,0
76111|Habichuela|158,0
76111|Limón Tahití|89,99899511274
76111|Lulo|308,0
76111|Mandarina Arrayana y/o Oneco|93,3857787888
76111|Mango demás variedades|112,995
76111|Maracuyá|504,0
76111|Maíz amarillo tecnificado|9255,0
76111|Maíz amarillo tradicional|232,0
76111|Maíz blanco tecnificado|8801,0
76111|Mora|444,0
76111|Naranja Valencia|566,4061385
76111|Otras hortalizas|329,0
76111|Papa todas las variedades|661,0
76111|Pimentón|130,2
76111|Piña demás variedades|3675,0
76111|Plantas aromáticas|4,0
76111|Plátano consumo interno|840,0
76111|Repollo|100,0
76111|Sorgo|497,0
76111|Tomate|2160,0
76111|Tomate de árbol|520,0
76111|Yuca consumo en fresco|296,0
76113|Aguacate Hass|4125,0
76113|Aguacate Papelillo|1089,0
76113|Aguacate demás variedades|990,0
76113|Cacao|369,15
76113|Café|3537,6907
76113|Caña de azúcar|4174886,2669
76113|Caña panelera|44000,0
76113|Cilantro|700,0
76113|Frijol|366,0
76113|Granadilla|72,0
76113|Guanábana|1620,0
76113|Guayaba|2172,0
76113|Habichuela|1260,0
76113|Limón Tahití|2232,71418042
76113|Mandarina Arrayana y/o Oneco|5889,95958348
76113|Maracuyá|384,0
76113|Maíz amarillo tecnificado|14040,0
76113|Maíz amarillo tradicional|1560,0
76113|Maíz blanco tecnificado|13340,0
76113|Maíz blanco tradicional|2160,0
76113|Naranja Valencia|39328,9294692
76113|Pepino cohombro|1575,0
76113|Pimentón|460,0
76113|Pitahaya|144,0
76113|Plátano consumo interno|6152,0
76113|Tomate|836,0
76122|Aguacate Hass|5752,2
76122|Aguacate Papelillo|3078,8
76122|Aguacate demás variedades|3973,6
76122|Banano consumo interno|22712,0
76122|Cacao|122,5
76122|Café|4929,15
76122|Caña de azúcar|34548,625
76122|Frijol|405,9
76122|Guanábana|2480,0
76122|Limón Tahití|3630,53441724
76122|Mandarina Arrayana y/o Oneco|13029,515080000001
76122|Maracuyá|446,0
76122|Maíz amarillo tecnificado|7928,8539
76122|Maíz amarillo tradicional|462,9290033898304
76122|Maíz blanco tecnificado|10124,495
76122|Maíz blanco tradicional|273,5638779661017
76122|Naranja Valencia|87652,201527
76122|Pimentón|352,0
76122|Piña demás variedades|1366,0
76122|Plátano consumo interno|72235,0
76122|Soya|2854,56
76122|Tomate|1613,8899999999999
76122|Yuca consumo en fresco|1624,0
76126|Aguacate Hass|2735,631
76126|Aguacate Papelillo|123,00172800000001
76126|Aguacate demás variedades|2780,8215
76126|Ahuyama|1739,58
76126|Arracacha|4,6
76126|Arveja|2,5093457943925213
76126|Banano consumo interno|224,6336
76126|Cacao|4,2
76126|Café|1151,3996
76126|Caña panelera|23640,0
76126|Frijol|49,16307692307694
76126|Granadilla|88,26280000000001
76126|Guayaba|306,42
76126|Habichuela|1034,4904
76126|Lulo|8675,4996
76126|Mandarina Arrayana y/o Oneco|95,9520524248
76126|Maracuyá|134,805
76126|Maíz amarillo tecnificado|5,03389830508475
76126|Maíz amarillo tradicional|72,87966101694909
76126|Maíz blanco tradicional|67,0235593220339
76126|Mora|381,76
76126|Naranja Valencia|262,62405788302
76126|Pepino cohombro|2205,906
76126|Pimentón|1418,5484
76126|Plátano consumo interno|10784,562399999999
76126|Sábila|6,0
76126|Tomate|2750,25
76126|Tomate invernadero|6106,3
76126|Uchuva|2,584
76126|Yuca consumo en fresco|368,678
76130|Ahuyama|434,0
76130|Cacao|16,951
76130|Caña de azúcar|8578142,0
76130|Caña panelera|230295,0
76130|Cilantro|93,0
76130|Guayaba|599,2
76130|Habichuela|218,0
76130|Limón Tahití|69,701568476
76130|Mandarina Arrayana y/o Oneco|254,39732324
76130|Maracuyá|888,9544000000001
76130|Maíz amarillo tecnificado|435,2
76130|Maíz blanco tecnificado|821,0
76130|Naranja Valencia|1406,2548993
76130|Pepino cohombro|538,0
76130|Pimentón|406,0
76130|Plantas aromáticas|51,0
76130|Plátano consumo interno|201,07999999999998
76130|Tomate|1029,5
76147|Aguacate Papelillo|530,8
76147|Banano consumo interno|1575,0
76147|Cacao|24,6
76147|Café|591,9429
76147|Caña de azúcar|1832358,102
76147|Caña panelera|2880,0
76147|Frijol|25,9
76147|Guanábana|510,0
76147|Guayaba|213,0
76147|Limón Tahití|995,9041520999999
76147|Mandarina Arrayana y/o Oneco|5598,2479938
76147|Maracuyá|222,0
76147|Maíz amarillo tecnificado|9397,0
76147|Maíz amarillo tradicional|51,5
76147|Maíz blanco tecnificado|17687,9
76147|Naranja Valencia|28206,5396472
76147|Plátano consumo interno|6261,4
76147|Sorgo|0,0
76147|Soya|5249,75
76233|Aguacate demás variedades|5800,0
76233|Ahuyama|8548,0
76233|Ají|800,0
76233|Banano consumo interno|4458,0
76233|Cacao|127,5
76233|Café|2301,5188
76233|Calabacín, calabaza|990,0
76233|Caña panelera|21250,0
76233|Chontaduro|756,0
76233|Cilantro|1098,0
76233|Cimarrón|553,0
76233|Frijol|212,0
76233|Guanábana|1330,0
76233|Guayaba|748,0
